fsq_id,category_id,category_name
4bd9e4db3904a593501d449e,16032,Park
4bd9e4db3904a593501d449e,16041,Plaza
4bd9e4db3904a593501d449e,19014,Hotel
591f9e481499462d62a5eb63,13099,Chinese Restaurant
515f6fcce4b0a5e27d660ccb,13263,Japanese Restaurant
54133271498e23d9891059c6,13035,Coffee Shop
57365370cd1099ba9ff3c78c,13072,Asian Restaurant
56e6fcee498e8b40427337d8,13034,Café
56e6fcee498e8b40427337d8,13035,Coffee Shop
56e6fcee498e8b40427337d8,13065,Restaurant
56bcfce0498e526047d6104d,17000,Retail
4bb67de82f70c9b6b7848530,10037,Concert Hall
4bb67de82f70c9b6b7848530,10039,Music Venue
4bb67de82f70c9b6b7848530,10043,Theater
50c5137fe4b02085d85e4047,13382,Snack Place
4dbb3b396e810768bf3f6286,13034,Café
4dbb3b396e810768bf3f6286,13035,Coffee Shop
4dbb3b396e810768bf3f6286,13065,Restaurant
4b5279b8f964a520097f27e3,13065,Restaurant
4b5279b8f964a520097f27e3,13018,Pub
52c85cd0498e4e63c1ae540a,13064,Pizzeria
52c85cd0498e4e63c1ae540a,13236,Italian Restaurant
5b7196156dcf04002c747337,13000,Dining and Drinking
4deb9ec9b0fb8293f7f2da73,17054,Flea Market
4b7095c5f964a52085232de3,16032,Park
58dbe5d5126ae82bf8f7ff16,13322,Peruvian Restaurant
4b5f95d2f964a52009c329e3,13322,Peruvian Restaurant
4c1191ba72caa59350d35da4,13322,Peruvian Restaurant
55425717498e294ba16d33c4,13148,French Restaurant
54e39d82498e2bf4dbe8df34,13035,Coffee Shop
5a0b224078782c13b073c84b,13064,Pizzeria
53a719a9498e92f6ecfdc2c3,13065,Restaurant
4c9b5070292a6dcb7137d676,16041,Plaza
57873e20498e11e46dd17093,13034,Café
57873e20498e11e46dd17093,13378,Venezuelan Restaurant
56a11ae1498ea877373dd33e,13263,Japanese Restaurant
4d45d59b4e5d3704fc7bfb93,13338,Seafood Restaurant
5b1158c28c812a002c33c068,13034,Café
5341dee7498eb8921c65eb97,13000,Dining and Drinking
5c40a418d8096e0039073923,13003,Bar
5c40a418d8096e0039073923,13065,Restaurant
4c2e98c7452620a14f351c0f,12005,Cultural Center
4eb86cbe775b544c289100fa,16037,Playground
4bba764eb35776b0eefaca01,13387,Winery
5b65f36facb37f00395abdf2,13079,Brazilian Restaurant
4ef0f06d2c5b9617db014d2a,13035,Coffee Shop
5f81bf96b2b9aa3cc899cfc4,13034,Café
54e4d0ca498e94443d1cb995,13322,Peruvian Restaurant
5165e4d4e4b0c1c41c5c8457,13034,Café
5165e4d4e4b0c1c41c5c8457,13035,Coffee Shop
5165e4d4e4b0c1c41c5c8457,13047,Pastry Shop
216c0543f5f944515fe12b18,17082,Furniture and Home Store
4ee2a364775b247303e02a28,16032,Park
51c647a1498ea9954faa4ded,10004,Art Gallery
50a40f74e4b08f00ef884d34,10026,Indie Movie Theater
4d042bc2c2e53704b2d8b667,10032,Night Club
579b9549498e512454c6f637,13054,Food Truck
4d9d0b2d7958f04d8bd50dfa,18036,Martial Arts Dojo
5208040511d2a651bc597aa7,13042,Cupcake Shop
5208040511d2a651bc597aa7,13048,Pie Shop
5208040511d2a651bc597aa7,13065,Restaurant
508ae662e4b0306b5737765a,13305,Burrito Restaurant
4d52b50d3062a1cd714874a3,15016,Medical Center
58530b0edebdf67a4d7a812d,13035,Coffee Shop
4da71df1f7b15dc952f31b4b,10028,Art Museum
4c092ecf6071a593566fdd32,10027,Museum
4b562e82f964a520080428e3,10043,Theater
4e065bd41f6e211033865db2,12009,Education
4e065bd41f6e211033865db2,18036,Martial Arts Dojo
4dea49bd18386283a3e07363,16041,Plaza
52f51f49498e943e2879f823,13000,Dining and Drinking
4e5906b4d22dfba6f46d8a10,17065,Farmers Market
592a2d7cca18ea47081e846a,13352,Thai Restaurant
52502b4011d2e7bb943f9ba7,17025,Electronics Store
4b60f32af964a52021032ae3,13338,Seafood Restaurant
4b60f32af964a52021032ae3,13343,South American Restaurant
51a135cf498e776da57af3ec,16020,Historic and Protected Site
51a135cf498e776da57af3ec,13065,Restaurant
4f1434764fc64b86952b5a07,13334,Sandwich Spot
4d2baa18342d6dcbd93818cb,13016,Lounge
559f1a2a498e52ed4c5730c0,13099,Chinese Restaurant
5511fb40498e17e12bcaba6b,10035,Performing Arts Venue
5511fb40498e17e12bcaba6b,12005,Cultural Center
4b6f0fdef964a52076da2ce3,13148,French Restaurant
4db759930cb6c940bfa6bd3d,13099,Chinese Restaurant
4b60c892f964a5202af929e3,13343,South American Restaurant
4cbf123a9ca854818567b416,13377,Vegan and Vegetarian Restaurant
5196bef4498ef767dd5f7f8c,13018,Pub
4c10043781e976b04c780eeb,16037,Playground
4c10043781e976b04c780eeb,10003,Arcade
4f32d27be4b0f6064c9daf79,17057,Food and Beverage Retail
4d9b51c273df8cfa852ef4ec,16041,Plaza
4f1f454ce4b00ee75061fb21,13031,Burger Joint
4f1f454ce4b00ee75061fb21,13145,Fast Food Restaurant
4ed6313c8231ee8d6883d1b8,13058,Hot Dog Joint
4e11fde21495c8d31bcb71c5,13064,Pizzeria
4e11fde21495c8d31bcb71c5,13145,Fast Food Restaurant
50a3c26ce4b0aeb7dfff8a6d,16032,Park
4f29e4a4e4b012389995ac14,16027,Mountain
4f29e4a4e4b012389995ac14,17060,Candy Store
4bb78aca53649c749ed745fb,17062,Chocolate Store
4b549b4ef964a52060c227e3,17114,Shopping Mall
4cd71ec0b97060fcb45ef27b,17047,Men's Store
4cd71ec0b97060fcb45ef27b,17052,Women's Store
4d6c217950deb1f78a2baf35,19028,Tourist Information and Service
4cd332c6d160b1f7209c22ab,10028,Art Museum
4b58744ef964a5208e5828e3,16047,Sculpture Garden
5144e898e4b0c80a33d3bfc3,13036,Tea Room
5144e898e4b0c80a33d3bfc3,13065,Restaurant
4b44cfe5f964a520f0fc25e3,13145,Fast Food Restaurant
4b44cfe5f964a520f0fc25e3,13347,Tapas Restaurant
593980e74928140396a2c76b,13027,Bistro
4b66d99ef964a520532d2be3,13003,Bar
4b66d99ef964a520532d2be3,13148,French Restaurant
4b44cc8df964a52083fc25e3,13134,Comfort Food Restaurant
4b44cc8df964a52083fc25e3,13334,Sandwich Spot
4ba54f13f964a520fdf838e3,17069,Grocery Store
5983ccbbe97dfb6a15b97a65,13072,Asian Restaurant
4bdb260263c5c9b62e912668,13148,French Restaurant
4b5f24fcf964a520dfa829e3,16000,Landmarks and Outdoors
5890e3591d21ba2202ff2393,13145,Fast Food Restaurant
53603403498e2fa4be2317b9,10004,Art Gallery
53603403498e2fa4be2317b9,16026,Monument
5cb72066e07550002ceb11c9,13006,Beer Bar
4b44ce0cf964a520bafc25e3,13165,German Restaurant
4b44ce0cf964a520bafc25e3,13334,Sandwich Spot
4b44ce0cf964a520bafc25e3,17077,Meat and Seafood Store
51a1146d498e5f40fcd6260c,13035,Coffee Shop
4b74ab76f964a52079eb2de3,13297,Latin American Restaurant
53851214498e8db7d9d56fb6,17000,Retail
4d45d59b4e5d3704fc7bfb93,13338,Seafood Restaurant
4b44cd2df964a52092fc25e3,13035,Coffee Shop
57873e20498e11e46dd17093,13034,Café
57873e20498e11e46dd17093,13378,Venezuelan Restaurant
4b61c70df964a52022222ae3,13034,Café
4ba407a4f964a520867938e3,13343,South American Restaurant
56b11db6498e15ad204774b7,13199,Indian Restaurant
53a719a9498e92f6ecfdc2c3,13065,Restaurant
55425717498e294ba16d33c4,13148,French Restaurant
5a4e15cf97461750cb3b45c8,13035,Coffee Shop
566e3c4e498e58ba3b7a1f5b,13034,Café
566e3c4e498e58ba3b7a1f5b,13035,Coffee Shop
566e3c4e498e58ba3b7a1f5b,13065,Restaurant
4fbd7718e4b06a0de5a8fd1a,11021,Business Center
55537d7f498ec98e3c22b3bb,12081,Observatory
55537d7f498ec98e3c22b3bb,16046,Scenic Lookout
55537d7f498ec98e3c22b3bb,17000,Retail
55537d7f498ec98e3c22b3bb,19055,Travel Agency
4fe24b2ae4b03b7a3dd385e2,13065,Restaurant
4c9681cc4f16b713d78ac73f,16005,Botanical Garden
59dfa6a4c824ae29e56300b0,13334,Sandwich Spot
5a1ca7c589e49031242afa0b,13003,Bar
5a1ca7c589e49031242afa0b,13031,Burger Joint
52a3e2b811d2ccb9baccf8ea,17076,Liquor Store
4ff61fe7e4b02ca33bc24324,17117,Sporting Goods Retail
4e91b8e4b8f79f71def71da3,16032,Park
52571dc9498e0529642644e0,16000,Landmarks and Outdoors
4febecc1e4b0f47c702167ad,17080,Wine Store
5031a65845b06496cbe3312e,13322,Peruvian Restaurant
4d866221d5fab60ca3e80a9c,10027,Museum
4d866221d5fab60ca3e80a9c,16017,Garden
50ccccca498ee21ad2b8ac04,17068,Gourmet Store
4b5279b8f964a520097f27e3,13065,Restaurant
4b5279b8f964a520097f27e3,13018,Pub
5491c8fa498ebedb2c75ce35,11038,Event Service
5491c8fa498ebedb2c75ce35,13016,Lounge
4bbe47201416a593b4eef33c,16046,Scenic Lookout
4f973635e4b08a7cfb7c600e,13068,American Restaurant
4c225c1f7e85c92859e7bb21,15016,Medical Center
4c225c1f7e85c92859e7bb21,17000,Retail
551c8469498e6b5d8750a3e1,17068,Gourmet Store
52a8a1b911d28af10c7dbe74,17060,Candy Store
4ff13fe1e4b0279cf326e97e,17043,Clothing Store
4fd632e0e4b09c16585e2d13,17117,Sporting Goods Retail
521556e811d2fdcacd80aa15,13028,Breakfast Spot
51a57a6e7dd2a3912241abd0,17043,Clothing Store
4dbf3d784df0f8fd6b8292a9,13026,BBQ Joint
4eb86cbe775b544c289100fa,16037,Playground
593dcdb050a6f04601b65b86,13034,Café
4c9b5070292a6dcb7137d676,16041,Plaza
5a5b9c8c2aff3177897e8b92,13003,Bar
5a5b9c8c2aff3177897e8b92,13065,Restaurant
4b6d646df964a52088742ce3,16032,Park
4c5084be9426c928b5ca3c72,17030,Cosmetics Store
4b5cdb7af964a520b44729e3,16032,Park
4b721dd3f964a520806f2de3,15054,Veterinarian
59bb0136bcbf7a6bb67430fd,13334,Sandwich Spot
591f9e481499462d62a5eb63,13099,Chinese Restaurant
52c85cd0498e4e63c1ae540a,13064,Pizzeria
52c85cd0498e4e63c1ae540a,13236,Italian Restaurant
4bc501536c6f9c7456dfb3fc,13002,Bakery
4bc501536c6f9c7456dfb3fc,13065,Restaurant
596abfefbcbf7a5c8a89bda3,13035,Coffee Shop
596abfefbcbf7a5c8a89bda3,13065,Restaurant
5a0b224078782c13b073c84b,13064,Pizzeria
4c02cb3cf423a5936754cf16,16041,Plaza
4b698fa8f964a52069a72be3,17114,Shopping Mall
5336e66b498e18d7e65ada3a,13034,Café
5336e66b498e18d7e65ada3a,13035,Coffee Shop
5336e66b498e18d7e65ada3a,13332,Salad Restaurant
4b5f95d2f964a52009c329e3,13322,Peruvian Restaurant
4bba764eb35776b0eefaca01,13387,Winery
5b65f36facb37f00395abdf2,13079,Brazilian Restaurant
4ef0f06d2c5b9617db014d2a,13035,Coffee Shop
5165e4d4e4b0c1c41c5c8457,13034,Café
5165e4d4e4b0c1c41c5c8457,13035,Coffee Shop
5165e4d4e4b0c1c41c5c8457,13047,Pastry Shop
4dc03c7f81545e1cc7e00f0c,10030,History Museum
4b92d18bf964a520a81e34e3,13276,Sushi Restaurant
50a24c30e4b09ea2f17d8a05,15027,Physician
50a24c30e4b09ea2f17d8a05,17035,Drugstore
4c379f2793db0f4744222092,12057,Primary and Secondary School
4e5fd24a62e16ff820f8ab4a,17069,Grocery Store
4b73ee3cf964a5208cc02de3,13064,Pizzeria
4b73ee3cf964a5208cc02de3,13070,Argentinian Restaurant
ea35386add4248fcb21cc641,12056,Preschool
565c74a4498e57737c0ec0d8,13236,Italian Restaurant
4b5279b8f964a520097f27e3,13065,Restaurant
4b5279b8f964a520097f27e3,13018,Pub
54133271498e23d9891059c6,13035,Coffee Shop
4dbb3b396e810768bf3f6286,13034,Café
4dbb3b396e810768bf3f6286,13035,Coffee Shop
4dbb3b396e810768bf3f6286,13065,Restaurant
5164980490e79b7ea86d1df9,13036,Tea Room
5164980490e79b7ea86d1df9,13065,Restaurant
55425717498e294ba16d33c4,13148,French Restaurant
53a719a9498e92f6ecfdc2c3,13065,Restaurant
5896af397ff1e43860cd3ede,13064,Pizzeria
50c5137fe4b02085d85e4047,13382,Snack Place
4d45d59b4e5d3704fc7bfb93,13338,Seafood Restaurant
4b4e5ce3f964a520e8ea26e3,13009,Cocktail Bar
4b4e5ce3f964a520e8ea26e3,13236,Italian Restaurant
4b4e5ce3f964a520e8ea26e3,13347,Tapas Restaurant
56bcfce0498e526047d6104d,17000,Retail
4b84874af964a5204f3a31e3,13322,Peruvian Restaurant
4c3c91247d002d7fe596ae18,13377,Vegan and Vegetarian Restaurant
57873e20498e11e46dd17093,13034,Café
57873e20498e11e46dd17093,13378,Venezuelan Restaurant
578d2dc3cd10e8a10dc208c6,13036,Tea Room
578d2dc3cd10e8a10dc208c6,13356,Turkish Restaurant
4bd9e4db3904a593501d449e,13065,Restaurant
4bd9e4db3904a593501d449e,16017,Garden
4bd9e4db3904a593501d449e,16032,Park
4bd9e4db3904a593501d449e,16041,Plaza
4bd9e4db3904a593501d449e,19014,Hotel
59ad8e4228122f2d257f8772,13263,Japanese Restaurant
58dbe5d5126ae82bf8f7ff16,13322,Peruvian Restaurant
5116806fe4b05512e9fd036a,18021,Gym and Studio
56aa9b1f498e3861f7bd13dc,13134,Comfort Food Restaurant
56aa9b1f498e3861f7bd13dc,13334,Sandwich Spot
4bc501536c6f9c7456dfb3fc,13002,Bakery
4bc501536c6f9c7456dfb3fc,13065,Restaurant
5a4e15cf97461750cb3b45c8,13035,Coffee Shop
53603403498e2fa4be2317b9,10004,Art Gallery
53603403498e2fa4be2317b9,16026,Monument
4b44ce0cf964a520bafc25e3,13165,German Restaurant
4b44ce0cf964a520bafc25e3,13334,Sandwich Spot
4b44ce0cf964a520bafc25e3,17077,Meat and Seafood Store
591f9e481499462d62a5eb63,13099,Chinese Restaurant
4b44cc8df964a52083fc25e3,13134,Comfort Food Restaurant
4b44cc8df964a52083fc25e3,13334,Sandwich Spot
5144e898e4b0c80a33d3bfc3,13036,Tea Room
5144e898e4b0c80a33d3bfc3,13065,Restaurant
54e39d82498e2bf4dbe8df34,13035,Coffee Shop
4b44cfe5f964a520f0fc25e3,13145,Fast Food Restaurant
4b44cfe5f964a520f0fc25e3,13347,Tapas Restaurant
4c9b5070292a6dcb7137d676,16041,Plaza
4bdc60562a3a0f47b88bb2b6,16032,Park
4f833df3e4b0bc1419c00883,15016,Medical Center
4e5fd24a62e16ff820f8ab4a,17069,Grocery Store
4b58744ef964a5208e5828e3,16047,Sculpture Garden
5144e898e4b0c80a33d3bfc3,13036,Tea Room
5144e898e4b0c80a33d3bfc3,13065,Restaurant
4b44cfe5f964a520f0fc25e3,13145,Fast Food Restaurant
4b44cfe5f964a520f0fc25e3,13347,Tapas Restaurant
4b44cc8df964a52083fc25e3,13134,Comfort Food Restaurant
4b44cc8df964a52083fc25e3,13334,Sandwich Spot
4ba54f13f964a520fdf838e3,17069,Grocery Store
4d45d59b4e5d3704fc7bfb93,13338,Seafood Restaurant
593980e74928140396a2c76b,13027,Bistro
53603403498e2fa4be2317b9,10004,Art Gallery
53603403498e2fa4be2317b9,16026,Monument
4b5f24fcf964a520dfa829e3,16000,Landmarks and Outdoors
4b66d99ef964a520532d2be3,13003,Bar
4b66d99ef964a520532d2be3,13148,French Restaurant
5a4e15cf97461750cb3b45c8,13035,Coffee Shop
5983ccbbe97dfb6a15b97a65,13072,Asian Restaurant
4bdb260263c5c9b62e912668,13148,French Restaurant
53a719a9498e92f6ecfdc2c3,13065,Restaurant
5890e3591d21ba2202ff2393,13145,Fast Food Restaurant
55425717498e294ba16d33c4,13148,French Restaurant
59dfa6a4c824ae29e56300b0,13334,Sandwich Spot
4b44ce0cf964a520bafc25e3,13165,German Restaurant
4b44ce0cf964a520bafc25e3,13334,Sandwich Spot
4b44ce0cf964a520bafc25e3,17077,Meat and Seafood Store
57873e20498e11e46dd17093,13034,Café
57873e20498e11e46dd17093,13378,Venezuelan Restaurant
5cb72066e07550002ceb11c9,13006,Beer Bar
4ba407a4f964a520867938e3,13343,South American Restaurant
52571dc9498e0529642644e0,16000,Landmarks and Outdoors
4e91b8e4b8f79f71def71da3,16032,Park
4bbe47201416a593b4eef33c,16046,Scenic Lookout
51a1146d498e5f40fcd6260c,13035,Coffee Shop
53851214498e8db7d9d56fb6,17000,Retail
4c9681cc4f16b713d78ac73f,16005,Botanical Garden
4b74ab76f964a52079eb2de3,13297,Latin American Restaurant
4b5279b8f964a520097f27e3,13065,Restaurant
4b5279b8f964a520097f27e3,13018,Pub
4b44cd2df964a52092fc25e3,13035,Coffee Shop
5491c8fa498ebedb2c75ce35,11038,Event Service
5491c8fa498ebedb2c75ce35,13016,Lounge
4b61c70df964a52022222ae3,13034,Café
56b11db6498e15ad204774b7,13199,Indian Restaurant
26f1cef1e4af4afad01f1ce5,11002,Agriculture and Forestry Service
50323a68e4b07d6b3642f951,13034,Café
a07e7324a5e44e6fc71982b2,11028,Construction
4dbb3b396e810768bf3f6286,13034,Café
4dbb3b396e810768bf3f6286,13035,Coffee Shop
4dbb3b396e810768bf3f6286,13065,Restaurant
5a4ee96f14b5433c67b19c7b,11116,Logging Service
54133271498e23d9891059c6,13035,Coffee Shop
4d866221d5fab60ca3e80a9c,10027,Museum
4d866221d5fab60ca3e80a9c,16017,Garden
4cfa59ffd8468cfa7526ed6b,10035,Performing Arts Venue
4fbd7718e4b06a0de5a8fd1a,11021,Business Center
5031a65845b06496cbe3312e,13322,Peruvian Restaurant
5999c42e09e2837b2f45a171,16032,Park
4e5fd24a62e16ff820f8ab4a,17069,Grocery Store
4c9f5cb60e9bb1f7e899ef5f,18075,Swimming Pool
4ea2fc380aaf711180d72f1e,16032,Park
4b73ee3cf964a5208cc02de3,13064,Pizzeria
4b73ee3cf964a5208cc02de3,13070,Argentinian Restaurant
4ea33d0b9911214fd12e913a,16019,Hiking Trail
4d45d59b4e5d3704fc7bfb93,13338,Seafood Restaurant
55425717498e294ba16d33c4,13148,French Restaurant
53a719a9498e92f6ecfdc2c3,13065,Restaurant
5a4e15cf97461750cb3b45c8,13035,Coffee Shop
5144e898e4b0c80a33d3bfc3,13036,Tea Room
5144e898e4b0c80a33d3bfc3,13065,Restaurant
57873e20498e11e46dd17093,13034,Café
57873e20498e11e46dd17093,13378,Venezuelan Restaurant
4b5279b8f964a520097f27e3,13065,Restaurant
4b5279b8f964a520097f27e3,13018,Pub
4b44cc8df964a52083fc25e3,13134,Comfort Food Restaurant
4b44cc8df964a52083fc25e3,13334,Sandwich Spot
4b58744ef964a5208e5828e3,16047,Sculpture Garden
53603403498e2fa4be2317b9,10004,Art Gallery
53603403498e2fa4be2317b9,16026,Monument
4b44cfe5f964a520f0fc25e3,13145,Fast Food Restaurant
4b44cfe5f964a520f0fc25e3,13347,Tapas Restaurant
4b44ce0cf964a520bafc25e3,13165,German Restaurant
4b44ce0cf964a520bafc25e3,13334,Sandwich Spot
4b44ce0cf964a520bafc25e3,17077,Meat and Seafood Store
4dbb3b396e810768bf3f6286,13034,Café
4dbb3b396e810768bf3f6286,13035,Coffee Shop
4dbb3b396e810768bf3f6286,13065,Restaurant
54133271498e23d9891059c6,13035,Coffee Shop
4bbe47201416a593b4eef33c,16046,Scenic Lookout
5890e3591d21ba2202ff2393,13145,Fast Food Restaurant
593980e74928140396a2c76b,13027,Bistro
50c5137fe4b02085d85e4047,13382,Snack Place
5164980490e79b7ea86d1df9,13036,Tea Room
5164980490e79b7ea86d1df9,13065,Restaurant
4b66d99ef964a520532d2be3,13003,Bar
4b66d99ef964a520532d2be3,13148,French Restaurant
4bdb260263c5c9b62e912668,13148,French Restaurant
5983ccbbe97dfb6a15b97a65,13072,Asian Restaurant
5952f50cc0af5701dfce072d,13064,Pizzeria
5952f50cc0af5701dfce072d,13236,Italian Restaurant
5896af397ff1e43860cd3ede,13064,Pizzeria
4ba54f13f964a520fdf838e3,17069,Grocery Store
52571dc9498e0529642644e0,16000,Landmarks and Outdoors
4e91b8e4b8f79f71def71da3,16032,Park
58dbe5d5126ae82bf8f7ff16,13322,Peruvian Restaurant
4b5f24fcf964a520dfa829e3,16000,Landmarks and Outdoors
53851214498e8db7d9d56fb6,17000,Retail
51a1146d498e5f40fcd6260c,13035,Coffee Shop
53f698e9498e47b1dbfa88fa,13309,Middle Eastern Restaurant
5cb72066e07550002ceb11c9,13006,Beer Bar
56bcfce0498e526047d6104d,17000,Retail
4b44cd2df964a52092fc25e3,13035,Coffee Shop
4b4e5ce3f964a520e8ea26e3,13009,Cocktail Bar
4b4e5ce3f964a520e8ea26e3,13236,Italian Restaurant
4b4e5ce3f964a520e8ea26e3,13347,Tapas Restaurant
4b74ab76f964a52079eb2de3,13297,Latin American Restaurant
4c3c91247d002d7fe596ae18,13377,Vegan and Vegetarian Restaurant
4ebffa0d8b81127c0b3f37f8,16037,Playground
4b685f65f964a52094742be3,13064,Pizzeria
4b685f65f964a52094742be3,13236,Italian Restaurant
4b84874af964a5204f3a31e3,13322,Peruvian Restaurant
4b61c70df964a52022222ae3,13034,Café
4ba407a4f964a520867938e3,13343,South American Restaurant
573dfa72498e79c9453f553c,13065,Restaurant
5491c8fa498ebedb2c75ce35,11038,Event Service
5491c8fa498ebedb2c75ce35,13016,Lounge
4cfa59ffd8468cfa7526ed6b,10035,Performing Arts Venue
4e5fd24a62e16ff820f8ab4a,17069,Grocery Store
4b73ee3cf964a5208cc02de3,13064,Pizzeria
4b73ee3cf964a5208cc02de3,13070,Argentinian Restaurant
4c4dc39ad667d13ade46609f,11167,Technology Business
4c9f5cb60e9bb1f7e899ef5f,18075,Swimming Pool
4d45d59b4e5d3704fc7bfb93,13338,Seafood Restaurant
55425717498e294ba16d33c4,13148,French Restaurant
53a719a9498e92f6ecfdc2c3,13065,Restaurant
4b5279b8f964a520097f27e3,13065,Restaurant
4b5279b8f964a520097f27e3,13018,Pub
5a4e15cf97461750cb3b45c8,13035,Coffee Shop
4dbb3b396e810768bf3f6286,13034,Café
4dbb3b396e810768bf3f6286,13035,Coffee Shop
4dbb3b396e810768bf3f6286,13065,Restaurant
57873e20498e11e46dd17093,13034,Café
57873e20498e11e46dd17093,13378,Venezuelan Restaurant
54133271498e23d9891059c6,13035,Coffee Shop
50c5137fe4b02085d85e4047,13382,Snack Place
5164980490e79b7ea86d1df9,13036,Tea Room
5164980490e79b7ea86d1df9,13065,Restaurant
5952f50cc0af5701dfce072d,13064,Pizzeria
5952f50cc0af5701dfce072d,13236,Italian Restaurant
5144e898e4b0c80a33d3bfc3,13036,Tea Room
5144e898e4b0c80a33d3bfc3,13065,Restaurant
5896af397ff1e43860cd3ede,13064,Pizzeria
53603403498e2fa4be2317b9,10004,Art Gallery
53603403498e2fa4be2317b9,16026,Monument
58dbe5d5126ae82bf8f7ff16,13322,Peruvian Restaurant
56bcfce0498e526047d6104d,17000,Retail
4b44cc8df964a52083fc25e3,13134,Comfort Food Restaurant
4b44cc8df964a52083fc25e3,13334,Sandwich Spot
4b44ce0cf964a520bafc25e3,13165,German Restaurant
4b44ce0cf964a520bafc25e3,13334,Sandwich Spot
4b44ce0cf964a520bafc25e3,17077,Meat and Seafood Store
4bbe47201416a593b4eef33c,16046,Scenic Lookout
53f698e9498e47b1dbfa88fa,13309,Middle Eastern Restaurant
4b4e5ce3f964a520e8ea26e3,13009,Cocktail Bar
4b4e5ce3f964a520e8ea26e3,13236,Italian Restaurant
4b4e5ce3f964a520e8ea26e3,13347,Tapas Restaurant
4c3c91247d002d7fe596ae18,13377,Vegan and Vegetarian Restaurant
4b44cfe5f964a520f0fc25e3,13145,Fast Food Restaurant
4b44cfe5f964a520f0fc25e3,13347,Tapas Restaurant
4b58744ef964a5208e5828e3,16047,Sculpture Garden
4bd9e4db3904a593501d449e,13065,Restaurant
4bd9e4db3904a593501d449e,16017,Garden
4bd9e4db3904a593501d449e,16032,Park
4bd9e4db3904a593501d449e,16041,Plaza
4bd9e4db3904a593501d449e,19014,Hotel
4b84874af964a5204f3a31e3,13322,Peruvian Restaurant
573dfa72498e79c9453f553c,13065,Restaurant
59ad8e4228122f2d257f8772,13263,Japanese Restaurant
578d2dc3cd10e8a10dc208c6,13036,Tea Room
578d2dc3cd10e8a10dc208c6,13356,Turkish Restaurant
5890e3591d21ba2202ff2393,13145,Fast Food Restaurant
593980e74928140396a2c76b,13027,Bistro
5116806fe4b05512e9fd036a,18021,Gym and Studio
5acfbb389deb7d27b8223a7e,13035,Coffee Shop
5acfbb389deb7d27b8223a7e,13065,Restaurant
4e5fd24a62e16ff820f8ab4a,17069,Grocery Store
4bb47ab2f187a593842814f8,15014,Hospital
4cfa59ffd8468cfa7526ed6b,10035,Performing Arts Venue
24ba94b4e6df43c6dc238b42,11003,Architecture Firm
55b3bcf5498eeb02c0b0eb5f,17025,Electronics Store
4c7d2d42b53db1f7a6419c11,13065,Restaurant
4de11946b0fbe2cfa616a746,15007,Dentist
4ea33d0b9911214fd12e913a,16019,Hiking Trail
05a5cb0968b64f11d44247b7,16017,Garden
5cb72066e07550002ceb11c9,13006,Beer Bar
5983ccbbe97dfb6a15b97a65,13072,Asian Restaurant
4b66d99ef964a520532d2be3,13003,Bar
4b66d99ef964a520532d2be3,13148,French Restaurant
4bdb260263c5c9b62e912668,13148,French Restaurant
593980e74928140396a2c76b,13027,Bistro
566e3c4e498e58ba3b7a1f5b,13034,Café
566e3c4e498e58ba3b7a1f5b,13035,Coffee Shop
566e3c4e498e58ba3b7a1f5b,13065,Restaurant
4b74ab76f964a52079eb2de3,13297,Latin American Restaurant
4fbd7718e4b06a0de5a8fd1a,11021,Business Center
4fe24b2ae4b03b7a3dd385e2,13065,Restaurant
4b58744ef964a5208e5828e3,16047,Sculpture Garden
55537d7f498ec98e3c22b3bb,12081,Observatory
55537d7f498ec98e3c22b3bb,16046,Scenic Lookout
55537d7f498ec98e3c22b3bb,17000,Retail
55537d7f498ec98e3c22b3bb,19055,Travel Agency
4ff61fe7e4b02ca33bc24324,17117,Sporting Goods Retail
4febecc1e4b0f47c702167ad,17080,Wine Store
5031a65845b06496cbe3312e,13322,Peruvian Restaurant
5a1ca7c589e49031242afa0b,13003,Bar
5a1ca7c589e49031242afa0b,13031,Burger Joint
52a3e2b811d2ccb9baccf8ea,17076,Liquor Store
52a8a1b911d28af10c7dbe74,17060,Candy Store
5890e3591d21ba2202ff2393,13145,Fast Food Restaurant
4ff13fe1e4b0279cf326e97e,17043,Clothing Store
551c8469498e6b5d8750a3e1,17068,Gourmet Store
4f973635e4b08a7cfb7c600e,13068,American Restaurant
4fd632e0e4b09c16585e2d13,17117,Sporting Goods Retail
4b44cfe5f964a520f0fc25e3,13145,Fast Food Restaurant
4b44cfe5f964a520f0fc25e3,13347,Tapas Restaurant
5144e898e4b0c80a33d3bfc3,13036,Tea Room
5144e898e4b0c80a33d3bfc3,13065,Restaurant
4ba54f13f964a520fdf838e3,17069,Grocery Store
5d5ae6388d4baf0008177d61,13148,French Restaurant
4b5f24fcf964a520dfa829e3,16000,Landmarks and Outdoors
4f888bc1e4b04a075dd20c16,13064,Pizzeria
4b92999bf964a520880834e3,13199,Indian Restaurant
4c225c1f7e85c92859e7bb21,15016,Medical Center
4c225c1f7e85c92859e7bb21,17000,Retail
4b44cc8df964a52083fc25e3,13134,Comfort Food Restaurant
4b44cc8df964a52083fc25e3,13334,Sandwich Spot
53603403498e2fa4be2317b9,10004,Art Gallery
53603403498e2fa4be2317b9,16026,Monument
4b59cef0f964a5203d9928e3,13297,Latin American Restaurant
5c43e10af870fd002cd7991c,13046,Ice Cream Parlor
