fsq_id,name,closed_bucket,distance,station_id
4b85bbbff964a520d26f31e3,Chuck E. Cheese S.,Unsure,979,44141dd00a79272e14e962d4ecaba83e
244badee4659486f7454f2c1,Xscape,LikelyOpen,936,44141dd00a79272e14e962d4ecaba83e
504f71eee4b0bee6c45e0eee,Limatco,LikelyOpen,940,44141dd00a79272e14e962d4ecaba83e
885545aa72f640bd7c615148,Impresos Fograf,LikelyOpen,959,44141dd00a79272e14e962d4ecaba83e
68089c96bc894de469ebc104,Inveral E.I.R.L.,LikelyOpen,986,44141dd00a79272e14e962d4ecaba83e
4b480f79f964a5205b4726e3,Fuente Mardoqueo,VeryLikelyOpen,75,8845a95b2ea7a9ccde5110a7dbe6c0b4
5511fb40498e17e12bcaba6b,Nave - Centro de Creación y Residencia,VeryLikelyOpen,201,8845a95b2ea7a9ccde5110a7dbe6c0b4
4b6f0fdef964a52076da2ce3,Boulevard Lavaud,Unsure,204,8845a95b2ea7a9ccde5110a7dbe6c0b4
4b6b1ad5f964a52017f32be3,Yungay Viejo,LikelyOpen,175,8845a95b2ea7a9ccde5110a7dbe6c0b4
4e4bdb1d3151524c3daf50d2,Plaza Yungay,VeryLikelyOpen,187,8845a95b2ea7a9ccde5110a7dbe6c0b4
51a135cf498e776da57af3ec,Espacio Gárgola,VeryLikelyOpen,392,8845a95b2ea7a9ccde5110a7dbe6c0b4
559bb95d498e9e15aabe9e3f,Wom,LikelyOpen,360,8845a95b2ea7a9ccde5110a7dbe6c0b4
592a2d7cca18ea47081e846a,Thai Isan,VeryLikelyOpen,382,8845a95b2ea7a9ccde5110a7dbe6c0b4
50b17cdee4b0f4fa89dd7c22,Emporio Vegetal,LikelyOpen,447,8845a95b2ea7a9ccde5110a7dbe6c0b4
55be5164498e244a3e17aa2a,Casa Valerio Pan Restaurant Peruano,VeryLikelyOpen,509,8845a95b2ea7a9ccde5110a7dbe6c0b4
53dd2708498e52576815bdfa,Cevicheria El Chimbotano,Unsure,465,8845a95b2ea7a9ccde5110a7dbe6c0b4
5196bef4498ef767dd5f7f8c,Irish Pub Saint Patrick,VeryLikelyOpen,514,8845a95b2ea7a9ccde5110a7dbe6c0b4
4b58708ff964a520cd5728e3,Museo de la Memoria y los Derechos Humanos,VeryLikelyOpen,571,8845a95b2ea7a9ccde5110a7dbe6c0b4
4cfe6f8f0df3236a0d5109aa,Ají Seco 2,Unsure,513,8845a95b2ea7a9ccde5110a7dbe6c0b4
4e19ac57c65b6bfb591a3bb0,shuerHOME,Unsure,516,8845a95b2ea7a9ccde5110a7dbe6c0b4
5084d156e4b08785ea3710e6,La Bicindad,LikelyOpen,632,8845a95b2ea7a9ccde5110a7dbe6c0b4
4d18a6a92d8c60fc2cf904c7,Museo Nacional de Historia Natural,LikelyOpen,833,8845a95b2ea7a9ccde5110a7dbe6c0b4
5208040511d2a651bc597aa7,Pastelería Creme Caramel,VeryLikelyOpen,838,8845a95b2ea7a9ccde5110a7dbe6c0b4
4b562e82f964a520080428e3,Matucana 100,VeryLikelyOpen,876,8845a95b2ea7a9ccde5110a7dbe6c0b4
4dfa98fe18386e743d95778c,Il Peperone,Unsure,871,8845a95b2ea7a9ccde5110a7dbe6c0b4
52f51f49498e943e2879f823,Nuestro Tiempo,Unsure,888,8845a95b2ea7a9ccde5110a7dbe6c0b4
4e873cc96c257fca937b95de,Restaurant La Casona,Unsure,986,8845a95b2ea7a9ccde5110a7dbe6c0b4
55e63bfa498e3feb16744e76,Papa John's,Unsure,942,8845a95b2ea7a9ccde5110a7dbe6c0b4
4d52b50d3062a1cd714874a3,Liga Chilena contra la Epilepsia,LikelyOpen,946,8845a95b2ea7a9ccde5110a7dbe6c0b4
54530e9b498ed303dc02a1fd,El Roto Chileno,Unsure,833,8845a95b2ea7a9ccde5110a7dbe6c0b4
4bf05c882fcea5936bfac493,Tierra Norteña,Unsure,876,8845a95b2ea7a9ccde5110a7dbe6c0b4
538b31b4498e2e0dbcb1e48c,Las Rosas Chicas,LikelyOpen,873,8845a95b2ea7a9ccde5110a7dbe6c0b4
4dea49bd18386283a3e07363,Plaza libertad de Prensa,LikelyOpen,995,8845a95b2ea7a9ccde5110a7dbe6c0b4
4b7761fdf964a520ab962ee3,Los Buenos Muchachos,LikelyOpen,849,8845a95b2ea7a9ccde5110a7dbe6c0b4
4cae80ef9cba9521957991d9,Quinta Normal Park (Parque Quinta Normal),VeryLikelyOpen,1170,8845a95b2ea7a9ccde5110a7dbe6c0b4
50cc9829e4b0cbbcd0ef7861,Mini Maker Faire Santiago,Unsure,811,8845a95b2ea7a9ccde5110a7dbe6c0b4
4e00f79a62843b639cfa1f12,Centro de Extensión Balmaceda Arte Joven,LikelyOpen,730,8845a95b2ea7a9ccde5110a7dbe6c0b4
4f24530fe4b0717a68543575,Museo de Ciencia y Tecnología,LikelyOpen,915,8845a95b2ea7a9ccde5110a7dbe6c0b4
5b63037692e7a9002c3f3aca,Ballena Greta,LikelyOpen,842,8845a95b2ea7a9ccde5110a7dbe6c0b4
4fbbe92ae4b0c673b6a6b583,Viva Mexico,Unsure,872,8845a95b2ea7a9ccde5110a7dbe6c0b4
4e748f541f6e072f13417d12,Pescaderias Carlitos,LikelyOpen,878,8845a95b2ea7a9ccde5110a7dbe6c0b4
c92d7b8113c84518058af625,Ascensores Cambridge,LikelyOpen,949,8845a95b2ea7a9ccde5110a7dbe6c0b4
307cc58a52fb4094dd2d70ed,Extintores Fire Fox,LikelyOpen,968,8845a95b2ea7a9ccde5110a7dbe6c0b4
962f03a0cffa463feca4cf15,Seremía Agricultura Metropolitana,LikelyOpen,972,8845a95b2ea7a9ccde5110a7dbe6c0b4
f518ccb2ce9a44fac9294004,Pérez Hermanos,LikelyOpen,986,8845a95b2ea7a9ccde5110a7dbe6c0b4
4f29e4a4e4b012389995ac14,El Arrayán,VeryLikelyOpen,20184,8845a95b2ea7a9ccde5110a7dbe6c0b4
4b6072cbf964a5208be629e3,Aomori Nikkei & Sushi,LikelyOpen,387,512e7dee8d33e2f6c5fa15b1b717e8e9
4e5906b4d22dfba6f46d8a10,La Veguita,Unsure,397,512e7dee8d33e2f6c5fa15b1b717e8e9
4f09bb43e4b039f5ae3effdb,Raptor,Unsure,368,512e7dee8d33e2f6c5fa15b1b717e8e9
4b60f32af964a52021032ae3,Picada Restoran Ana María,LikelyOpen,434,512e7dee8d33e2f6c5fa15b1b717e8e9
4e90be8329c2117fa3f6519e,Wild Mouse,Unsure,397,512e7dee8d33e2f6c5fa15b1b717e8e9
56894f06498e546e3c1495c1,Tren Minero,LikelyOpen,451,512e7dee8d33e2f6c5fa15b1b717e8e9
4da71df1f7b15dc952f31b4b,Museo de la Solidaridad Salvador Allende,LikelyOpen,477,512e7dee8d33e2f6c5fa15b1b717e8e9
4fcbb173e4b0499e2c26addd,Aomori Nikkei & Sushi,VeryLikelyOpen,491,512e7dee8d33e2f6c5fa15b1b717e8e9
55847163498e16007dba6dbb,Movistar Arena,LikelyOpen,504,512e7dee8d33e2f6c5fa15b1b717e8e9
51213797e4b02c9c67da5104,VIP Movistar Arena,Unsure,607,512e7dee8d33e2f6c5fa15b1b717e8e9
4c084652009a0f47c5e5e5bf,La Casona de Don Nacho,VeryLikelyOpen,582,512e7dee8d33e2f6c5fa15b1b717e8e9
4bfc40f3e05e0f476768cfa8,Elipse del Parque O'Higgins,LikelyOpen,532,512e7dee8d33e2f6c5fa15b1b717e8e9
540ce770498e9f07abc468bb,Movistar Arena concierto,VeryLikelyOpen,605,512e7dee8d33e2f6c5fa15b1b717e8e9
4cbf123a9ca854818567b416,Templo Hare Krishna Iskcon,Unsure,662,512e7dee8d33e2f6c5fa15b1b717e8e9
4cbdda92c7228cfa86852cce,El Haras,LikelyOpen,631,512e7dee8d33e2f6c5fa15b1b717e8e9
508ae662e4b0306b5737765a,Mr. Burro,Unsure,785,512e7dee8d33e2f6c5fa15b1b717e8e9
4dfcb6e4b61c84188eeda0d6,Patinodromo,Unsure,833,512e7dee8d33e2f6c5fa15b1b717e8e9
4e02033118a8abfb3f6f5b28,Museo Histórico y Militar de Chile,VeryLikelyOpen,741,512e7dee8d33e2f6c5fa15b1b717e8e9
4e065bd41f6e211033865db2,Academia Tsering,Unsure,799,512e7dee8d33e2f6c5fa15b1b717e8e9
4fda2d3ee4b0fa0e369ee22c,Jardines Palacio Cousiño,VeryLikelyOpen,904,512e7dee8d33e2f6c5fa15b1b717e8e9
4d7130ed47e4cbff5124bc90,Palacio Cousiño,VeryLikelyOpen,896,512e7dee8d33e2f6c5fa15b1b717e8e9
6d5b32342958448649bd5ad3,Idapi Ltda,LikelyOpen,550,512e7dee8d33e2f6c5fa15b1b717e8e9
4e5973bad4c0ba8c119ef419,Salon Marmol Club Hipico,LikelyOpen,652,512e7dee8d33e2f6c5fa15b1b717e8e9
533b58a4498eadd5b7795aee,Piscina Olímpica Temperada de Santiago,VeryLikelyOpen,928,512e7dee8d33e2f6c5fa15b1b717e8e9
4d911e60270e6ea8cf5c4dff,Club House Club Hipico de Santiago,Unsure,653,512e7dee8d33e2f6c5fa15b1b717e8e9
5236ec19498ea8a7866f0f2d,Fonda Permanente Club Hipico,Unsure,705,512e7dee8d33e2f6c5fa15b1b717e8e9
4e9ca5636da163facd16e6ad,Panadería San Alfonso,LikelyOpen,1010,512e7dee8d33e2f6c5fa15b1b717e8e9
517956fde4b05b2327b456ea,Restobar Magisterio,Unsure,978,512e7dee8d33e2f6c5fa15b1b717e8e9
4de9773b1f6e3ddebdb29920,Junta de Vecinos Nº 3 Av. España 9º Agrupación,Unsure,737,512e7dee8d33e2f6c5fa15b1b717e8e9
4e9dfb429adfe5e71cf85342,Panadería Andalhue,Unsure,926,512e7dee8d33e2f6c5fa15b1b717e8e9
59023a1212c8f05bca0063b9,Hiper Asia,LikelyOpen,857,512e7dee8d33e2f6c5fa15b1b717e8e9
4ff1ebbfe4b05e4a2f74da4a,Padock Club Hípico,VeryLikelyOpen,774,512e7dee8d33e2f6c5fa15b1b717e8e9
4e0b8c5352b1fe83d54e4815,Teatro Cousiño,Unsure,937,512e7dee8d33e2f6c5fa15b1b717e8e9
5132134ee4b021183130cf30,Wantai,Unsure,1002,512e7dee8d33e2f6c5fa15b1b717e8e9
4ded0b198877a0f0c1c9d6ea,Broncerias Chile,Unsure,920,512e7dee8d33e2f6c5fa15b1b717e8e9
4b9576f1f964a520f6a334e3,Skatepark Parque O'higgins,LikelyOpen,923,512e7dee8d33e2f6c5fa15b1b717e8e9
4ff347cee4b0211bc10e45f0,Farmacias Cruz Verde,LikelyOpen,885,512e7dee8d33e2f6c5fa15b1b717e8e9
4c081717ffb8c9b6d0b46761,Arirang,Unsure,896,512e7dee8d33e2f6c5fa15b1b717e8e9
4d2863f7f7a9224b4c69f49f,Mavesa,Unsure,961,512e7dee8d33e2f6c5fa15b1b717e8e9
4e7e9c7130f8b6c33562b591,Restaurant Sheng Xing,Unsure,955,512e7dee8d33e2f6c5fa15b1b717e8e9
9ab09ce94c014c362e7819d9,Ensamble Impresores,LikelyOpen,839,512e7dee8d33e2f6c5fa15b1b717e8e9
a9ed679743d84b05f0619d9f,Comser Ltda,LikelyOpen,847,512e7dee8d33e2f6c5fa15b1b717e8e9
510ee4bde4b036b5652568a0,Piscina Edificio Stylo Toesca,LikelyOpen,852,512e7dee8d33e2f6c5fa15b1b717e8e9
4debae6afa76cc1b8b04ec63,Feria libre Aldunate,LikelyOpen,867,512e7dee8d33e2f6c5fa15b1b717e8e9
b59d46696b2b4efad12d7547,Aceroperfil,LikelyOpen,928,512e7dee8d33e2f6c5fa15b1b717e8e9
4e1b1e04d1644bdbfdf82383,Imsol,Unsure,930,512e7dee8d33e2f6c5fa15b1b717e8e9
b94e021a767242230876c271,Ecobag,LikelyOpen,967,512e7dee8d33e2f6c5fa15b1b717e8e9
53b04347498e2e77eade8727,Piscina Temperada Parque Ohiggins,LikelyOpen,970,512e7dee8d33e2f6c5fa15b1b717e8e9
4da71df1f7b15dc952f31b4b,Museo de la Solidaridad Salvador Allende,LikelyOpen,366,69688ba09d11513b700913cca91dcc76
4e5906b4d22dfba6f46d8a10,La Veguita,Unsure,430,69688ba09d11513b700913cca91dcc76
4b60f32af964a52021032ae3,Picada Restoran Ana María,LikelyOpen,544,69688ba09d11513b700913cca91dcc76
4db759930cb6c940bfa6bd3d,Jia You Yuan / Shengyoung Wu,Unsure,585,69688ba09d11513b700913cca91dcc76
4e9ca5636da163facd16e6ad,Panadería San Alfonso,LikelyOpen,559,69688ba09d11513b700913cca91dcc76
52502b4011d2e7bb943f9ba7,SmartShop,Unsure,617,69688ba09d11513b700913cca91dcc76
579b9549498e512454c6f637,Food Trucks Abate Molina,LikelyOpen,750,69688ba09d11513b700913cca91dcc76
4b6072cbf964a5208be629e3,Aomori Nikkei & Sushi,LikelyOpen,764,69688ba09d11513b700913cca91dcc76
5236ec19498ea8a7866f0f2d,Fonda Permanente Club Hipico,Unsure,445,69688ba09d11513b700913cca91dcc76
508ae662e4b0306b5737765a,Mr. Burro,Unsure,735,69688ba09d11513b700913cca91dcc76
56894f06498e546e3c1495c1,Tren Minero,LikelyOpen,743,69688ba09d11513b700913cca91dcc76
4c084652009a0f47c5e5e5bf,La Casona de Don Nacho,VeryLikelyOpen,790,69688ba09d11513b700913cca91dcc76
4e90be8329c2117fa3f6519e,Wild Mouse,Unsure,726,69688ba09d11513b700913cca91dcc76
4fcbb173e4b0499e2c26addd,Aomori Nikkei & Sushi,VeryLikelyOpen,780,69688ba09d11513b700913cca91dcc76
4f09bb43e4b039f5ae3effdb,Raptor,Unsure,744,69688ba09d11513b700913cca91dcc76
4ded0b198877a0f0c1c9d6ea,Broncerias Chile,Unsure,577,69688ba09d11513b700913cca91dcc76
51213797e4b02c9c67da5104,VIP Movistar Arena,Unsure,932,69688ba09d11513b700913cca91dcc76
4cbf123a9ca854818567b416,Templo Hare Krishna Iskcon,Unsure,831,69688ba09d11513b700913cca91dcc76
4e065bd41f6e211033865db2,Academia Tsering,Unsure,857,69688ba09d11513b700913cca91dcc76
9ab09ce94c014c362e7819d9,Ensamble Impresores,LikelyOpen,533,69688ba09d11513b700913cca91dcc76
4b60c892f964a5202af929e3,El Hoyo,LikelyOpen,801,69688ba09d11513b700913cca91dcc76
559f1a2a498e52ed4c5730c0,Jia You Yuan,Unsure,873,69688ba09d11513b700913cca91dcc76
4d042bc2c2e53704b2d8b667,Blondie,VeryLikelyOpen,945,69688ba09d11513b700913cca91dcc76
b59d46696b2b4efad12d7547,Aceroperfil,LikelyOpen,563,69688ba09d11513b700913cca91dcc76
55847163498e16007dba6dbb,Movistar Arena,LikelyOpen,935,69688ba09d11513b700913cca91dcc76
4d9d0b2d7958f04d8bd50dfa,Tat Wong Kung Fu Academy,Unsure,952,69688ba09d11513b700913cca91dcc76
547b138d498e1e48fdd0ef12,Vega Poniente,VeryLikelyOpen,939,69688ba09d11513b700913cca91dcc76
4bfc40f3e05e0f476768cfa8,Elipse del Parque O'Higgins,LikelyOpen,946,69688ba09d11513b700913cca91dcc76
540ce770498e9f07abc468bb,Movistar Arena concierto,VeryLikelyOpen,977,69688ba09d11513b700913cca91dcc76
47a07fcd646f4bc652d39512,Frutas Secas Secasol,LikelyOpen,767,69688ba09d11513b700913cca91dcc76
4df43e17b0fb807158c563c2,El Vagon,Unsure,941,69688ba09d11513b700913cca91dcc76
e6b903b03973438d0568b9b1,Imprenta Futura,LikelyOpen,853,69688ba09d11513b700913cca91dcc76
54304b07498e839d726dba82,Hell Angels Moto Club,Unsure,866,69688ba09d11513b700913cca91dcc76
f894d5bec3674ed340a33ab4,Comercial Arar Ltda,LikelyOpen,934,69688ba09d11513b700913cca91dcc76
6bd36205a9334498eb1b9ae6,Seguridad Diesco,LikelyOpen,941,69688ba09d11513b700913cca91dcc76
43249729c4bb4964fca27d76,Sociedad Comercial Sgs Limitada,LikelyOpen,970,69688ba09d11513b700913cca91dcc76
5408e19a498ebfd76e1a8607,Lala Leelu,Unsure,20,e89611b5149d9e5575282eff55b4d9a5
53b8aaec498e13dbda7be9ea,Magicsur Chile,LikelyOpen,177,e89611b5149d9e5575282eff55b4d9a5
557f6657498eb242338bf05c,Malasaña,VeryLikelyOpen,325,e89611b5149d9e5575282eff55b4d9a5
565b2d27498e9d79c7329ee7,In Pasta,VeryLikelyOpen,360,e89611b5149d9e5575282eff55b4d9a5
4bd0e095caff9521f1c8cff0,Bar de René,LikelyOpen,341,e89611b5149d9e5575282eff55b4d9a5
5398d920498e0fb58c22274b,La Panadera,Unsure,422,e89611b5149d9e5575282eff55b4d9a5
5758c961498e05c39aacd4bb,Smart Fit Portugal,VeryLikelyOpen,491,e89611b5149d9e5575282eff55b4d9a5
5a64c80add70c5625b20da0a,La Argentina Pizzería,LikelyOpen,545,e89611b5149d9e5575282eff55b4d9a5
4bca1c14b6c49c7476c98f91,Pastelería Vienesa,LikelyOpen,517,e89611b5149d9e5575282eff55b4d9a5
566716dd498e76492c032088,Festa Gelateria,LikelyOpen,544,e89611b5149d9e5575282eff55b4d9a5
53a3775d498e34ef9a40aafd,Ruca Bar,VeryLikelyOpen,565,e89611b5149d9e5575282eff55b4d9a5
523486ee7e489d9d2c2f3b6e,Xoco Por Ti,Unsure,612,e89611b5149d9e5575282eff55b4d9a5
4dd80bd22271c5d36d4afe7a,La Casa del Chef,VeryLikelyOpen,603,e89611b5149d9e5575282eff55b4d9a5
5962984b772fbc1671cdcfb3,El Fogón de Momo,LikelyOpen,627,e89611b5149d9e5575282eff55b4d9a5
4ee7acdb722e0a328555b962,Casaluz,VeryLikelyOpen,649,e89611b5149d9e5575282eff55b4d9a5
560c2178498e191b70522853,El Gusto Peruano,VeryLikelyOpen,674,e89611b5149d9e5575282eff55b4d9a5
4de6c9f018381a514be7cee2,Academia Embrujo,Unsure,673,e89611b5149d9e5575282eff55b4d9a5
4f50f8cbe4b093e2bd9cc4d6,Original Green Roasters,Unsure,690,e89611b5149d9e5575282eff55b4d9a5
4b55adf7f964a52089eb27e3,Restaurant Da Noi,VeryLikelyOpen,688,e89611b5149d9e5575282eff55b4d9a5
4b5b5e81f964a52062f828e3,Parque Bustamante,VeryLikelyOpen,745,e89611b5149d9e5575282eff55b4d9a5
51f35075498e359da4f7605a,Casa Bar Dulce Noche,LikelyOpen,711,e89611b5149d9e5575282eff55b4d9a5
555e5e15498e23396b83d557,Santa Filomena Bakery Cafe,Unsure,747,e89611b5149d9e5575282eff55b4d9a5
4e98d97861af89f39df636f0,Mendo's,LikelyOpen,734,e89611b5149d9e5575282eff55b4d9a5
53a24ab4498e401a5741813b,Rice & Roll,Unsure,797,e89611b5149d9e5575282eff55b4d9a5
56ba7ff6498e875d19649cb7,Papa Johns Pizza,LikelyOpen,827,e89611b5149d9e5575282eff55b4d9a5
5114ff3ae4b08d16e436b0ff,XS Market,LikelyOpen,841,e89611b5149d9e5575282eff55b4d9a5
4e0b6e3bd4c091ae45dbc703,Cafe Matilda,Unsure,783,e89611b5149d9e5575282eff55b4d9a5
4b8db714f964a5202b0a33e3,Restaurant Japón,VeryLikelyOpen,903,e89611b5149d9e5575282eff55b4d9a5
4c7065b5d97fa1435c15f6ca,La Casa del Chef,Unsure,872,e89611b5149d9e5575282eff55b4d9a5
4f70855fe4b03b575eea7c4e,Cafetería Pedro de Oña,LikelyOpen,734,e89611b5149d9e5575282eff55b4d9a5
562fedc8498e711812d0c800,Hidden Bar,Unsure,910,e89611b5149d9e5575282eff55b4d9a5
55c9fd9a498ec279697e7f0c,Vincent Cafe,Unsure,897,e89611b5149d9e5575282eff55b4d9a5
5211098f498e3ca2cc435c02,Club Deportivo Providencia,LikelyOpen,919,e89611b5149d9e5575282eff55b4d9a5
4bd2bca29854d13ac940fc4d,La Bamba,Unsure,770,e89611b5149d9e5575282eff55b4d9a5
4fb697dbe4b0b2d0a851a23f,Parrilladas La Uruguaya,VeryLikelyOpen,835,e89611b5149d9e5575282eff55b4d9a5
4e7df1548b81e4f09141b1dd,Fuente Parque Bustamante,LikelyOpen,912,e89611b5149d9e5575282eff55b4d9a5
4beac71162c0c928373ae1d4,Academia Choy Lee Fut,LikelyOpen,966,e89611b5149d9e5575282eff55b4d9a5
4d07fe7384ec224be7452762,Glück Resto-Bar,VeryLikelyOpen,872,e89611b5149d9e5575282eff55b4d9a5
4e3156ee7d8b9b256bca22d9,Minimarket Belorado,VeryLikelyOpen,937,e89611b5149d9e5575282eff55b4d9a5
562cd85e498eb20827fa2c3b,Express de Lider,LikelyOpen,841,e89611b5149d9e5575282eff55b4d9a5
4f6b556de4b0bcd826786f1f,Fruteria Bilbao,LikelyOpen,892,e89611b5149d9e5575282eff55b4d9a5
51085d72e4b0884a2f5d4894,Palermo,VeryLikelyOpen,1016,e89611b5149d9e5575282eff55b4d9a5
5d3a0fe79f7ced0008a68c72,Subway,LikelyOpen,852,e89611b5149d9e5575282eff55b4d9a5
4b72dd6bf964a520488c2de3,Rotecar,LikelyOpen,926,e89611b5149d9e5575282eff55b4d9a5
4bef842c96edc9b6cae34af2,Bal Le Duc,LikelyOpen,960,e89611b5149d9e5575282eff55b4d9a5
4b76b31ef964a5203b592ee3,Feria Matta Oriente,LikelyOpen,984,e89611b5149d9e5575282eff55b4d9a5
5584a41d498e5649f14359f1,El Bajonero,Unsure,826,e89611b5149d9e5575282eff55b4d9a5
ed28eed41fe74f5f61721a6b,Net Interactiva,LikelyOpen,913,e89611b5149d9e5575282eff55b4d9a5
4b74ab76f964a52079eb2de3,Giratorio Restaurant,VeryLikelyOpen,32,241752702561661929a628a382ab6011
5cb72066e07550002ceb11c9,On Tap Amsterdam,VeryLikelyOpen,172,241752702561661929a628a382ab6011
4bdb260263c5c9b62e912668,Le Bistrot,VeryLikelyOpen,188,241752702561661929a628a382ab6011
4b66d99ef964a520532d2be3,Baco,LikelyOpen,201,241752702561661929a628a382ab6011
5983ccbbe97dfb6a15b97a65,Piso Uno,VeryLikelyOpen,206,241752702561661929a628a382ab6011
593980e74928140396a2c76b,Ambrosia Bistro,LikelyOpen,228,241752702561661929a628a382ab6011
5890e3591d21ba2202ff2393,Carl's Jr,Unsure,262,241752702561661929a628a382ab6011
5a1ca7c589e49031242afa0b,El Honesto Mike,VeryLikelyOpen,276,241752702561661929a628a382ab6011
52a3e2b811d2ccb9baccf8ea,Beervana,LikelyOpen,274,241752702561661929a628a382ab6011
566e3c4e498e58ba3b7a1f5b,Cacao Much,Unsure,310,241752702561661929a628a382ab6011
4c225c1f7e85c92859e7bb21,Fundación Diabetes Juvenil de Chile,VeryLikelyOpen,299,241752702561661929a628a382ab6011
4fe24b2ae4b03b7a3dd385e2,La Fête Chocolat,LikelyOpen,408,241752702561661929a628a382ab6011
4b44cfe5f964a520f0fc25e3,Restaurant de la Ostia,VeryLikelyOpen,392,241752702561661929a628a382ab6011
5d5ae6388d4baf0008177d61,Los Canallas,VeryLikelyOpen,425,241752702561661929a628a382ab6011
4b92999bf964a520880834e3,Rishtedar,LikelyOpen,448,241752702561661929a628a382ab6011
4b58744ef964a5208e5828e3,Parque de las Esculturas,VeryLikelyOpen,470,241752702561661929a628a382ab6011
5144e898e4b0c80a33d3bfc3,Tea Connection,VeryLikelyOpen,481,241752702561661929a628a382ab6011
5c43e10af870fd002cd7991c,Oggi,VeryLikelyOpen,516,241752702561661929a628a382ab6011
53603403498e2fa4be2317b9,Fundación Cultural de Providencia,VeryLikelyOpen,521,241752702561661929a628a382ab6011
551c8469498e6b5d8750a3e1,Adagio Teas,LikelyOpen,512,241752702561661929a628a382ab6011
55537d7f498ec98e3c22b3bb,Sky Costanera,VeryLikelyOpen,535,241752702561661929a628a382ab6011
4fbd7718e4b06a0de5a8fd1a,Costanera Center Mall,VeryLikelyOpen,466,241752702561661929a628a382ab6011
4b44ce0cf964a520bafc25e3,Fuente Alemana,VeryLikelyOpen,531,241752702561661929a628a382ab6011
4b44cc8df964a52083fc25e3,Lomit's,LikelyOpen,483,241752702561661929a628a382ab6011
4ff61fe7e4b02ca33bc24324,Doite,LikelyOpen,529,241752702561661929a628a382ab6011
5031a65845b06496cbe3312e,Tanta,LikelyOpen,522,241752702561661929a628a382ab6011
4febecc1e4b0f47c702167ad,La CAV,LikelyOpen,535,241752702561661929a628a382ab6011
52a8a1b911d28af10c7dbe74,Fini,Unsure,521,241752702561661929a628a382ab6011
4ff13fe1e4b0279cf326e97e,Mammut Store,LikelyOpen,524,241752702561661929a628a382ab6011
4f973635e4b08a7cfb7c600e,Hard Rock Cafe Santiago,VeryLikelyOpen,574,241752702561661929a628a382ab6011
4fd632e0e4b09c16585e2d13,Adidas,VeryLikelyOpen,528,241752702561661929a628a382ab6011
4b59cef0f964a5203d9928e3,Liguria,VeryLikelyOpen,635,241752702561661929a628a382ab6011
4f888bc1e4b04a075dd20c16,Signore,VeryLikelyOpen,630,241752702561661929a628a382ab6011
56268b5b498e13b811047e34,Beppo Café,Unsure,680,241752702561661929a628a382ab6011
4ba54f13f964a520fdf838e3,Supermercado Diez,LikelyOpen,680,241752702561661929a628a382ab6011
4b5f24fcf964a520dfa829e3,Plaza Padre Letelier,VeryLikelyOpen,717,241752702561661929a628a382ab6011
4b685f65f964a52094742be3,Pasta Pazza,Unsure,678,241752702561661929a628a382ab6011
57873e20498e11e46dd17093,Papelón Sabroso,LikelyOpen,899,241752702561661929a628a382ab6011
550869c1498e38ca7ea7902c,Milk,LikelyOpen,982,241752702561661929a628a382ab6011
5d3274491eef220008c8ac4e,Aligot,LikelyOpen,983,241752702561661929a628a382ab6011
4c0bce62340720a15b9e8893,Plazuela Juan Montalvo,LikelyOpen,975,241752702561661929a628a382ab6011
4c4dc39ad667d13ade46609f,Etec,LikelyOpen,701,241752702561661929a628a382ab6011
f7d29b79d5c341c3cf733328,"Vargas Arquitectos Ltda., Jaime",LikelyOpen,719,241752702561661929a628a382ab6011
4ce5a308baa6a1cd64b01c6c,Plazuela Elizabeth Mason,LikelyOpen,788,241752702561661929a628a382ab6011
4e1dab8e1f6e47e5e79976f0,Rosen,LikelyOpen,818,241752702561661929a628a382ab6011
511546d4e4b03e318dba0546,Recidencia Adulto Mayor los Naranjos,LikelyOpen,806,241752702561661929a628a382ab6011
55b3bcf5498eeb02c0b0eb5f,eShopex Providencia,LikelyOpen,890,241752702561661929a628a382ab6011
496775ce21ff4be540b27c7d,Lapices Publicitarios Chile,LikelyOpen,924,241752702561661929a628a382ab6011
213e7490bd424a80d8a83046,En 1 Mes,LikelyOpen,932,241752702561661929a628a382ab6011
4c7d2d42b53db1f7a6419c11,Abrebocas,Unsure,995,241752702561661929a628a382ab6011
4c0bce62340720a15b9e8893,Plazuela Juan Montalvo,LikelyOpen,221,45d51e231d79a803aa7b2d1a41d1fc3f
4bb0f43ef964a520976d3ce3,Plaza Loreto Cousiño,VeryLikelyOpen,411,45d51e231d79a803aa7b2d1a41d1fc3f
4b721dd3f964a520806f2de3,Clinica Veterinaria San Cristobal,LikelyOpen,420,45d51e231d79a803aa7b2d1a41d1fc3f
584c7d26730a923792fc7fd1,Dolce Salato,VeryLikelyOpen,524,45d51e231d79a803aa7b2d1a41d1fc3f
4b60f937f964a5202b042ae3,Plaza Las Lilas,VeryLikelyOpen,581,45d51e231d79a803aa7b2d1a41d1fc3f
4b68a9b8f964a520c2852be3,Macharoas,Unsure,662,45d51e231d79a803aa7b2d1a41d1fc3f
50eb5c04e4b0bdccd2c502d4,Vitto Heladeria,Unsure,678,45d51e231d79a803aa7b2d1a41d1fc3f
593dcdb050a6f04601b65b86,Café María,LikelyOpen,617,45d51e231d79a803aa7b2d1a41d1fc3f
4b6d646df964a52088742ce3,Ciclovía Parque Pocuro,VeryLikelyOpen,677,45d51e231d79a803aa7b2d1a41d1fc3f
